stock_code,company_name,corp_code,total_score,profitability_score,stability_score,efficiency_score,growth_score,valuation_score,financial_records,latest_year,analysis_date,매출액_amount,영업이익_amount,당기순이익_amount,총자산_amount,자기자본_amount,부채총계_amount,유동자산_amount,ROE,영업이익률,순이익률,부채비율,총자산회전율,성장성,가치평가,유동부채_amount,유동비율
024060,흥구석유,00167004,60,1,22,10,15,12,113,2023,2025-07-19 17:22:32,126695388352.0,86981150.0,1129186202.0,91746920967.0,35533638555.0,12651521692.0,85148136045.0,3.2%,0.1%,0.9%,35.6%,1.38회,추정값,추정값,9000846909.0,946.0%
048470,대동스틸,00109268,60,13,10,10,15,12,112,2023,2025-07-19 17:22:32,137634680158.0,2423860142.0,2189485193.0,95401499782.0,5000000000.0,23847811347.0,12224464706.0,43.8%,1.8%,1.6%,477.0%,1.44회,추정값,추정값,4601185169.0,265.7%
063440,SM Life Design,00367604,60,11,15,7,15,12,139,2023,2025-07-19 17:22:30,47318501515.0,2685360549.0,4738244746.0,63485548325.0,57007605133.0,6477943192.0,106363000.0,8.3%,5.7%,10.0%,11.4%,0.75회,추정값,추정값,,
013520,화승코퍼레이션,00166272,60,13,10,10,15,12,223,2023,2025-07-19 17:22:16,1634051514116.0,78207488155.0,29741040653.0,1154543398411.0,10693686478.0,884030134462.0,8062200037.0,278.1%,4.8%,1.8%,8266.8%,1.42회,추정값,추정값,2178955714.0,370.0%
001620,케이비아이동국실업,00114765,60,13,10,10,15,12,222,2023,2025-07-19 17:22:16,649418493012.0,4502795734.0,8074115473.0,622237518375.0,14567524583.0,426184780364.0,337163644193.0,55.4%,0.7%,1.2%,2925.6%,1.04회,추정값,추정값,76049754543.0,443.3%
066590,우수AMS,00301422,60,13,10,10,15,12,241,2023,2025-07-19 17:22:14,347995612773.0,3202492341.0,9410574110.0,249994098254.0,6155219425.0,167654556551.0,133691464770.0,152.9%,0.9%,2.7%,2723.8%,1.39회,추정값,추정값,26592543638.0,502.7%
033780,KT&G,00244455,60,9,22,2,15,12,298,2023,2025-07-19 17:22:10,5862608000000.0,909847000000.0,9610000000.0,12772452000000.0,7230300000000.0,3477517000000.0,6354078000000.0,0.1%,15.5%,0.2%,48.1%,0.46회,추정값,추정값,805103000000.0,789.2%
025870,신라에스지,00136004,60,13,10,10,15,12,107,2023,2025-07-19 17:22:32,88377059730.0,1688008975.0,473005790.0,49373769176.0,2000000000.0,31902772340.0,23869548385.0,23.7%,1.9%,0.5%,1595.1%,1.79회,추정값,추정값,11641321381.0,205.0%
026150,특수건설,00186939,60,13,10,10,15,12,339,2023,2025-07-19 17:22:09,232863674296.0,2490709395.0,2276322081.0,197309555526.0,8773165500.0,93695222963.0,90123507758.0,25.9%,1.1%,1.0%,1068.0%,1.18회,추정값,추정값,11790408216.0,764.4%
001440,대한전선,00113207,60,13,10,10,15,12,242,2023,2025-07-19 17:22:14,2843980012000.0,,65484846000.0,1878565100000.0,124447300000.0,925279344000.0,612823378000.0,52.6%,,2.3%,743.5%,1.51회,추정값,추정값,242935625000.0,252.3%
041650,상신브레이크,00129642,60,13,10,10,15,12,133,2023,2025-07-19 17:22:30,575491184783.0,27544460360.0,14059400808.0,564873378508.0,11188115486.0,353038164661.0,208810005033.0,125.7%,4.8%,2.4%,3155.5%,1.02회,추정값,추정값,32383435600.0,644.8%
026940,부국철강,00123781,60,13,10,10,15,12,102,2023,2025-07-19 17:22:33,191434539427.0,2416388602.0,3624750827.0,156095854681.0,4387645603.0,23636379242.0,1014970995.0,82.6%,1.3%,1.9%,538.7%,1.23회,추정값,추정값,8000000.0,12687.1%
034300,신세계건설,00217947,60,23,0,10,15,12,219,2023,2025-07-19 17:22:16,1502628133685.0,187816502373.0,157089669039.0,1259409261539.0,114647091175.0,1141761518990.0,412571820.0,137.0%,12.5%,10.5%,995.9%,1.19회,추정값,추정값,230102014537.0,0.2%
024880,케이피에프,00157636,60,13,10,10,15,12,316,2023,2025-07-19 17:22:10,809653196526.0,,30507941000.0,653167357278.0,57276071859.0,419152588993.0,272750721303.0,53.3%,,3.8%,731.8%,1.24회,추정값,추정값,44666786079.0,610.6%
032750,삼진,00173351,60,13,10,10,15,12,312,2023,2025-07-19 17:22:10,155222266739.0,1887196131.0,736318628.0,116816248061.0,110086070.0,24476165099.0,46042087571.0,668.9%,1.2%,0.5%,22233.7%,1.33회,추정값,추정값,1355201158.0,3397.4%
039010,현대에이치티,00255044,60,13,10,10,15,12,91,2023,2025-07-19 17:22:33,131416440859.0,819792305.0,1263936525.0,125084110790.0,4427737670.0,37241546307.0,57174176630.0,28.5%,0.6%,1.0%,841.1%,1.05회,추정값,추정값,342296565.0,16703.1%
026040,제이에스티나,00120289,60,13,10,10,15,12,130,2023,2025-07-19 17:22:31,75362474833.0,792213904.0,792213904.0,54581404067.0,696734713.0,11354771469.0,20617038327.0,113.7%,1.1%,1.1%,1629.7%,1.38회,추정값,추정값,2591174693.0,795.7%
038460,바이오스마트,00240857,60,13,10,10,15,12,251,2023,2025-07-19 17:22:13,456164440535.0,10085424100.0,16179096192.0,260062933398.0,53842547410.0,138430849671.0,1011013477.0,30.0%,2.2%,3.5%,257.1%,1.75회,추정값,추정값,427220088.0,236.6%
008260,NI스틸,00116301,60,26,0,7,15,12,143,2023,2025-07-19 17:22:29,382911138805.0,70660872774.0,50209592821.0,447987063260.0,8329229505.0,213796827395.0,967855318.0,602.8%,18.5%,13.1%,2566.8%,0.85회,추정값,추정값,25864801012.0,3.7%
013580,계룡건설,00102432,60,13,10,10,15,12,218,2023,2025-07-19 17:22:16,2977005044488.0,100697392316.0,47243080746.0,2726892636022.0,989197815.0,1868729174216.0,129723827229.0,4775.9%,3.4%,1.6%,188913.6%,1.09회,추정값,추정값,46073284489.0,281.6%
011080,형지I&C,00142713,60,13,10,10,15,12,125,2023,2025-07-19 17:22:31,65325502023.0,653434674.0,1861016508.0,60326491444.0,132660.0,30146416679.0,23340839184.0,1402846.8%,1.0%,2.8%,22724571.6%,1.08회,추정값,추정값,6693815693.0,348.7%
006370,대구백화점,00108977,59,28,4,0,15,12,129,2023,2025-07-19 17:22:31,67645316949.0,15147326554.0,29666182421.0,467423344729.0,197437292140.0,269986052589.0,67184090.0,15.0%,22.4%,43.9%,136.7%,0.14회,추정값,추정값,132255651637.0,0.1%
058450,한주에이알티,00146427,59,14,18,0,15,12,321,2023,2025-07-19 17:22:10,745045607.0,,3112753140.0,38882847669.0,22002755916.0,19780183812.0,1231656421.0,14.1%,,417.8%,89.9%,0.02회,추정값,추정값,318204548.0,387.1%
064850,에프앤가이드,00331016,59,30,0,2,15,12,161,2023,2025-07-19 17:22:26,29582881176.0,6069159870.0,7758294714.0,93953138604.0,550405477.0,34942735132.0,200602727.0,1409.6%,20.5%,26.2%,6348.5%,0.31회,추정값,추정값,778152976.0,25.8%
031330,에스에이엠티,00128661,59,4,18,10,15,12,136,2023,2025-07-19 17:22:30,2145067678998.0,53542641950.0,32941534857.0,671905875797.0,377309612714.0,294596263083.0,2635712445.0,8.7%,2.5%,1.5%,78.1%,3.19회,추정값,추정값,198545261.0,1327.5%
002690,동일제강,00118451,59,4,18,10,15,12,118,2023,2025-07-19 17:22:31,180812604441.0,2912558609.0,3159795782.0,179232275038.0,39732339130.0,25996260704.0,9026063800.0,8.0%,1.6%,1.7%,65.4%,1.01회,추정값,추정값,2792344198.0,323.2%
033640,네패스,00227333,59,30,0,2,15,12,303,2023,2025-07-19 17:22:10,480111639417.0,109458165882.0,109458165882.0,963118457710.0,283166320172.0,679952137538.0,,38.7%,22.8%,22.8%,240.1%,0.50회,추정값,추정값,345978360.0,
054050,농우바이오,00176835,59,5,25,2,15,12,274,2023,2025-07-19 17:22:12,135843611785.0,8944808701.0,10332644567.0,323808557595.0,257991299621.0,65817257974.0,214430343.0,4.0%,6.6%,7.6%,25.5%,0.42회,추정값,추정값,52021639.0,412.2%
038390,레드캡투어,00261355,59,20,10,2,15,12,172,2023,2025-07-19 17:22:24,338183142415.0,38770681338.0,20624509141.0,742762504229.0,63349316703.0,538514978192.0,635635255135.0,32.6%,11.5%,6.1%,850.1%,0.46회,추정값,추정값,258751870746.0,245.7%
004920,씨아이테크,00127158,59,18,10,4,15,12,203,2023,2025-07-19 17:22:18,57050887121.0,,8129874197.0,90579937958.0,3098009747.0,35659255979.0,56964254128.0,262.4%,,14.3%,1151.0%,0.63회,추정값,추정값,9201070506.0,619.1%
043590,웰킵스하이텍,00260611,59,20,10,2,15,12,135,2023,2025-07-19 17:22:30,20230592910.0,293147974.0,9122489288.0,46082687599.0,841655834.0,3438230692.0,10102760983.0,1083.9%,1.4%,45.1%,408.5%,0.44회,추정값,추정값,24586574.0,41090.6%
009290,광동제약,00103592,59,4,18,10,15,12,173,2023,2025-07-19 17:22:24,1514454148123.0,42069819369.0,36965561782.0,1078065491869.0,544616130050.0,490018414361.0,4119768373.0,6.8%,2.8%,2.4%,90.0%,1.40회,추정값,추정값,160000000.0,2574.9%
009300,삼아제약,00126788,59,30,0,2,15,12,156,2023,2025-07-19 17:22:27,97211286212.0,23500211536.0,21373935570.0,231307913073.0,14413199530.0,30837700577.0,180407785.0,148.3%,24.2%,22.0%,214.0%,0.42회,추정값,추정값,9693131731.0,1.9%
004650,창해에탄올,00123523,59,6,22,4,15,12,146,2023,2025-07-19 17:22:29,116422748457.0,14583452329.0,3840475767.0,191470832376.0,128136520983.0,63334311393.0,119809393848.0,3.0%,12.5%,3.3%,49.4%,0.61회,추정값,추정값,2356664102.0,5083.9%
060240,스타코링크,00373571,59,30,0,2,15,12,138,2023,2025-07-19 17:22:30,10387748369.0,6086499713.0,11621864492.0,28996949698.0,116267377.0,3772381510.0,,9995.8%,58.6%,111.9%,3244.6%,0.36회,추정값,추정값,217728212.0,
001550,조비,00148948,59,15,10,7,15,12,152,2023,2025-07-19 17:22:27,114718158323.0,5582069275.0,7320658260.0,118588764533.0,22160818218.0,66303820470.0,51164181793.0,33.0%,4.9%,6.4%,299.2%,0.97회,추정값,추정값,12241399860.0,418.0%
064510,유네코,00127699,59,10,15,7,15,12,143,2023,2025-07-19 17:22:29,21089479456.0,1162697087.0,4102873304.0,26004830581.0,85969838351.0,7392180780.0,35118225.0,4.8%,5.5%,19.5%,8.6%,0.81회,추정값,추정값,1365869124.0,2.6%
009410,태영건설,00153861,59,25,0,7,15,12,375,2023,2025-07-19 17:22:09,3352921775830.0,404531815195.0,1454222452244.0,4640488559862.0,20100620000.0,5080708761456.0,,7234.7%,12.1%,43.4%,25276.4%,0.72회,추정값,추정값,104158528777.0,
020760,일진디스플,00198697,59,25,5,2,15,12,144,2023,2025-07-19 17:22:29,54334550611.0,7962984896.0,15732599746.0,111889654938.0,29096820481.0,86389552370.0,5300000000.0,54.1%,14.7%,29.0%,296.9%,0.49회,추정값,추정값,5180731846.0,102.3%
010060,OCI홀딩스,00148896,59,30,0,2,15,12,194,2023,2025-07-19 17:22:20,2649691893000.0,531217297000.0,713510158000.0,5956551773000.0,840204235000.0,2141619139000.0,20000000.0,84.9%,20.0%,26.9%,254.9%,0.44회,추정값,추정값,1262034765000.0,0.0%
007310,오뚜기,00141529,59,15,10,7,15,12,268,2023,2025-07-19 17:22:12,3454548477401.0,254893843560.0,160331319207.0,3496482529068.0,7548547050.0,1432941729984.0,2045783813491.0,2124.0%,7.4%,4.6%,18983.0%,0.99회,추정값,추정값,528068297846.0,387.4%
033130,디지틀조선,00231442,59,5,25,2,15,12,140,2023,2025-07-19 17:22:30,36571550723.0,2174982408.0,3417378848.0,95889080585.0,84927090999.0,10719723032.0,377912895.0,4.0%,5.9%,9.3%,12.6%,0.38회,추정값,추정값,176123369.0,214.6%
060280,큐렉소,00356802,59,3,25,4,15,12,111,2023,2025-07-19 17:22:32,72882216212.0,1135441826.0,4856019331.0,107369633384.0,218025714033.0,6941053161.0,16538309542.0,2.2%,1.6%,6.7%,3.2%,0.68회,추정값,추정값,2008190284.0,823.5%
039240,경남스틸,00206039,59,4,18,10,15,12,139,2023,2025-07-19 17:22:30,390306288912.0,10725528763.0,8552078509.0,161754716360.0,99097358938.0,53872478312.0,11787294.0,8.6%,2.7%,2.2%,54.4%,2.41회,추정값,추정값,1469472.0,802.1%
005110,한창,00163716,59,30,2,0,15,12,491,2023,2025-07-19 17:22:08,2091823113.0,460587272.0,26125414642.0,90310467877.0,6782083871.0,89140438095.0,2432136565.0,385.2%,22.0%,1248.9%,1314.4%,0.02회,추정값,추정값,2582083942.0,94.2%
034940,조아제약,00231831,59,25,0,7,15,12,139,2023,2025-07-19 17:22:30,62973743089.0,6834978363.0,10514368981.0,74221475480.0,15489913500.0,35463609527.0,13598037.0,67.9%,10.9%,16.7%,228.9%,0.85회,추정값,추정값,6285721683.0,0.2%
031990,대선조선,00110307,59,18,10,4,15,12,153,2023,2025-07-19 17:22:27,275224775837.0,160377513009.0,167017560290.0,546467040768.0,,547592580672.0,16824884552.0,,58.3%,60.7%,,0.50회,추정값,추정값,6645542831.0,253.2%
011500,한농화성,00160861,59,15,10,7,15,12,196,2023,2025-07-19 17:22:20,212395970159.0,2427541808.0,12580279427.0,237369526405.0,2047568973.0,74790088790.0,584445284.0,614.4%,1.1%,5.9%,3652.6%,0.89회,추정값,추정값,86538419.0,675.4%
002800,신신제약,00136448,59,15,10,7,15,12,127,2023,2025-07-19 17:22:31,102585576212.0,6003846310.0,4679929247.0,124409301998.0,7585250000.0,62318878216.0,77301622420.0,61.7%,5.9%,4.6%,821.6%,0.82회,추정값,추정값,10598917962.0,729.3%
042000,카페24,00260879,59,15,10,7,15,12,155,2023,2025-07-19 17:22:27,278111824577.0,19113226806.0,9642848235.0,321835343829.0,11248599000.0,147254353122.0,202715529369.0,85.7%,6.9%,3.5%,1309.1%,0.86회,추정값,추정값,25995276001.0,779.8%
006380,카프로,00159810,59,30,0,2,15,12,98,2023,2025-07-19 17:22:33,75594416635.0,39471837760.0,49109417604.0,216804583543.0,20000000000.0,240136624028.0,129406070.0,245.5%,52.2%,65.0%,1200.7%,0.35회,추정값,추정값,42791084194.0,0.3%
009520,포스코엠텍,00128111,58,7,14,10,15,12,97,2023,2025-07-19 17:22:33,341410235234.0,4487629441.0,4868317716.0,154927324419.0,34293330904.0,39170373630.0,44078303724.0,14.2%,1.3%,1.4%,114.2%,2.20회,추정값,추정값,10779400.0,408912.4%
016250,SGC E&C,00141246,58,11,10,10,15,12,234,2023,2025-07-19 17:22:15,1863679592064.0,21587161938.0,33774075472.0,859979057519.0,176674963907.0,641642480364.0,136800678999.0,19.1%,1.2%,1.8%,363.2%,2.17회,추정값,추정값,15234894375.0,897.9%
046210,HLB파나진,00172079,58,19,12,0,15,12,97,2023,2025-07-19 17:22:33,12252030565.0,1839301535.0,4815635557.0,90913796177.0,90672081641.0,27340872741.0,109458926.0,5.3%,15.0%,39.3%,30.2%,0.13회,추정값,추정값,206376295.0,53.0%
003850,보령,00123143,58,6,18,7,15,12,171,2023,2025-07-19 17:22:24,859625585767.0,68267020613.0,40202797525.0,915511541054.0,548749644998.0,366258950641.0,537852056493.0,7.3%,7.9%,4.7%,66.7%,0.94회,추정값,추정값,165175929187.0,325.6%
066570,LG전자,00401731,58,11,10,10,15,12,202,2023,2025-07-19 17:22:19,84227765000000.0,3549074000000.0,712902000000.0,60240793000000.0,3833782000000.0,36742257000000.0,29899584000000.0,18.6%,4.2%,0.8%,958.4%,1.40회,추정값,추정값,12581877000000.0,237.6%
044450,KSS해운,00160232,58,21,10,0,15,12,324,2023,2025-07-19 17:22:09,472602859921.0,88361347360.0,17041880092.0,1656034879630.0,3525449059.0,1235554637243.0,1522336072209.0,483.4%,18.7%,3.6%,35046.7%,0.29회,추정값,추정값,185287245.0,821608.7%
002780,진흥기업,00150828,58,17,4,10,15,12,104,2023,2025-07-19 17:22:33,759439767128.0,51726034035.0,45310969956.0,574331455413.0,185278006807.0,306441209059.0,624498247.0,24.5%,6.8%,6.0%,165.4%,1.32회,추정값,추정값,76931902585.0,0.8%
027040,서울전자통신,00130587,58,25,4,2,15,12,173,2023,2025-07-19 17:22:24,34586691657.0,3756620550.0,14548947347.0,110974139502.0,38909183660.0,72040222981.0,202812403.0,37.4%,10.9%,42.1%,185.1%,0.31회,추정값,추정값,6414993673.0,3.2%
003520,영진약품,00141149,58,13,8,10,15,12,99,2023,2025-07-19 17:22:33,234902460182.0,3117394410.0,3875543365.0,226600824188.0,16006591482.0,136968480036.0,100036806144.0,24.2%,1.3%,1.6%,855.7%,1.04회,추정값,추정값,61913344578.0,161.6%
021320,KCC건설,00105466,58,13,8,10,15,12,337,2023,2025-07-19 17:22:09,1909591995353.0,18146940552.0,18648684103.0,1240984037441.0,30865645837.0,794813854224.0,397255045842.0,60.4%,1.0%,1.0%,2575.1%,1.54회,추정값,추정값,227180906649.0,174.9%
002820,SUN&L,00132211,58,20,4,7,15,12,242,2023,2025-07-19 17:22:14,441061876743.0,19350834.0,160899231815.0,628100647252.0,236238038343.0,396711706025.0,,68.1%,0.0%,36.5%,167.9%,0.70회,추정값,추정값,53520256218.0,
051370,인터플렉스,00369170,58,9,12,10,15,12,118,2023,2025-07-19 17:22:32,438157696595.0,21645848892.0,27320804010.0,301491963359.0,265199733656.0,81009764747.0,859025961.0,10.3%,4.9%,6.2%,30.5%,1.45회,추정값,추정값,,
052260,현대바이오랜드,00347062,58,17,10,4,15,12,107,2023,2025-07-19 17:22:32,101690823732.0,7084856487.0,8056171301.0,184068929551.0,19639150324.0,48084933604.0,3800000000.0,41.0%,7.0%,7.9%,244.8%,0.55회,추정값,추정값,1101229153.0,345.1%
013000,세우글로벌,00134176,58,15,12,4,15,12,116,2023,2025-07-19 17:22:32,36127556606.0,2368614961.0,2555658100.0,54508701606.0,14354832500.0,6056708886.0,9326000.0,17.8%,6.6%,7.1%,42.2%,0.66회,추정값,추정값,31108304.0,30.0%
011420,갤럭시아에스엠,00129554,58,25,4,2,15,12,108,2023,2025-07-19 17:22:32,32950221500.0,4582163761.0,5402989558.0,90043246014.0,13774822000.0,15296043085.0,1675233730.0,39.2%,13.9%,16.4%,111.0%,0.37회,추정값,추정값,6433205843.0,26.0%
001840,이화공영,00145668,58,11,10,10,15,12,115,2023,2025-07-19 17:22:32,151188719378.0,1371788180.0,1600070813.0,105316738198.0,9902880000.0,58733169351.0,36062043729.0,16.2%,0.9%,1.1%,593.1%,1.44회,추정값,추정값,12378930078.0,291.3%
006650,대한유화,00260383,58,7,14,10,15,12,178,2023,2025-07-19 17:22:23,2499972627941.0,62321327716.0,29040720790.0,2196492714337.0,264297830279.0,371702112202.0,1694421770392.0,11.0%,2.5%,1.2%,140.6%,1.14회,추정값,추정값,83455435565.0,2030.3%
054210,이랜텍,00206659,58,11,10,10,15,12,180,2023,2025-07-19 17:22:22,751165179019.0,4462557793.0,16695940666.0,561125235349.0,97836775965.0,287344238448.0,312959106938.0,17.1%,0.6%,2.2%,293.7%,1.34회,추정값,추정값,37661158543.0,831.0%
044380,주연테크,00269241,58,9,15,7,15,12,192,2023,2025-07-19 17:22:20,43504587021.0,7172110.0,4443322283.0,45913552331.0,57024379629.0,8902969737.0,,7.8%,0.0%,10.2%,15.6%,0.95회,추정값,추정값,720351598.0,
067250,케이조선,00109453,58,17,10,4,15,12,144,2023,2025-07-19 17:22:29,708108000000.0,59566000000.0,49167000000.0,1073411000000.0,105241000000.0,781472000000.0,707978000000.0,46.7%,8.4%,6.9%,742.6%,0.66회,추정값,추정값,284948000000.0,248.5%
060250,NHN KCP,00357740,58,13,8,10,15,12,193,2023,2025-07-19 17:22:20,972016222465.0,41958924937.0,45601101669.0,522008089987.0,38882117425.0,298383164800.0,7197294873.0,117.3%,4.3%,4.7%,767.4%,1.86회,추정값,추정값,4272535640.0,168.5%
052420,오성첨단소재,00350048,58,14,15,2,15,12,209,2023,2025-07-19 17:22:17,104942717935.0,12725755629.0,12038687099.0,289620521427.0,227524676182.0,62095845245.0,5879805520.0,5.3%,12.1%,11.5%,27.3%,0.36회,추정값,추정값,45371771360.0,13.0%
041460,한국전자인증,00361169,58,17,10,4,15,12,138,2023,2025-07-19 17:22:30,38340871020.0,3140593441.0,2376271629.0,73140177959.0,7696980163.0,19371479775.0,49864013301.0,30.9%,8.2%,6.2%,251.7%,0.52회,추정값,추정값,1614275923.0,3088.9%
002410,범양건영,00122694,58,17,10,4,15,12,204,2023,2025-07-19 17:22:18,120763371366.0,10434014937.0,11031084405.0,192910732982.0,36311538233.0,130776898314.0,113468066615.0,30.4%,8.6%,9.1%,360.2%,0.63회,추정값,추정값,18187814762.0,623.9%
007070,GS리테일,00140177,58,11,10,10,15,12,207,2023,2025-07-19 17:22:18,11612547920738.0,61563146765.0,17678130361.0,10042015942614.0,100778207242.0,5608276834883.0,91301356228.0,17.5%,0.5%,0.2%,5565.0%,1.16회,추정값,추정값,18399313993.0,496.2%
039570,HDC랩스,00350312,58,7,14,10,15,12,146,2023,2025-07-19 17:22:29,606281889297.0,10513214237.0,13163298384.0,383332487352.0,89553617486.0,124811384857.0,82061132306.0,14.7%,1.7%,2.2%,139.4%,1.58회,추정값,추정값,11623901076.0,706.0%
032560,황금에스티,00218575,58,17,10,4,15,12,152,2023,2025-07-19 17:22:27,355142901174.0,29280143234.0,24125508956.0,513527276106.0,8500000000.0,112667876114.0,231686350710.0,283.8%,8.2%,6.8%,1325.5%,0.69회,추정값,추정값,12156758787.0,1905.8%
042940,상지건설,00232007,58,20,4,7,15,12,147,2023,2025-07-19 17:22:28,173869290148.0,402650422.0,37164662294.0,229560566246.0,100693517218.0,121898866316.0,2501727843.0,36.9%,0.2%,21.4%,121.1%,0.76회,추정값,추정값,8840453220.0,28.3%
005500,삼진제약,00128412,58,17,10,4,15,12,147,2023,2025-07-19 17:22:28,292128533737.0,20484355464.0,18905784041.0,419901236797.0,38741860041.0,154536239147.0,273720742219.0,48.8%,7.0%,6.5%,398.9%,0.70회,추정값,추정값,9986025496.0,2741.0%
017510,세명전기,00133751,57,30,0,0,15,12,128,2023,2025-07-19 17:22:31,1271763513.0,1351879736.0,1306545862.0,83331735609.0,45295846.0,8368837677.0,37115693.0,2884.5%,106.3%,102.7%,18475.9%,0.02회,추정값,추정값,185182768.0,20.0%
051360,토비스,00390365,57,30,0,0,15,12,186,2023,2025-07-19 17:22:21,18246761118.0,25655751176.0,11602742776.0,488909362168.0,5719556249.0,276401464410.0,235431864.0,202.9%,140.6%,63.6%,4832.6%,0.04회,추정값,추정값,,
000490,대동,00109286,57,13,10,7,15,12,287,2023,2025-07-19 17:22:11,1433390777280.0,65403445106.0,23888934481.0,1956376110942.0,63547280881.0,1379316412077.0,781831963477.0,37.6%,4.6%,1.7%,2170.5%,0.73회,추정값,추정값,5560243517.0,14061.1%
043150,바텍,00264255,57,26,0,4,15,12,151,2023,2025-07-19 17:22:28,384945119813.0,64041668323.0,51734376211.0,586897685053.0,7427128000.0,172705995941.0,778023331.0,696.6%,16.6%,13.4%,2325.3%,0.66회,추정값,추정값,58235899042.0,1.3%
